IP Start|IP End|AS Type|Country|Country Code|Region|Postal Code|Organization|Time Zone|Full Country Name|Country Code|AS Number
252.131.40.58|252.131.40.58|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
252.1.97.112|19.174.20.187|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
103.186.145.250|7.119.83.0|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
144.115.4.231|160.175.9.113|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
52.37.232.124|237.131.155.183|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
197.25.244.212|40.47.249.30|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
236.154.159.4|42.55.113.56|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
6.173.235.159|6.173.235.159|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
203.77.76.70|135.170.241.217|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
196.70.67.178|196.70.67.178|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
199.229.210.59|199.229.210.59|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
67.75.230.40|198.201.225.134|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
137.45.66.122|137.45.66.122|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
106.248.194.242|40.136.165.63|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
153.84.243.86|153.84.243.86|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
143.72.151.148|143.72.151.148|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
136.20.97.122|105.91.40.233|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
139.207.159.29|139.207.159.29|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
73.79.207.185|250.138.164.130|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
85.53.23.218|3.238.135.188|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
246.125.212.2|194.240.213.39|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
52.151.74.115|52.151.74.115|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
145.204.100.75|15.188.116.66|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
12.37.53.65|238.109.6.215|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
147.52.50.106|147.52.50.106|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
38.172.107.181|7.100.59.66|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
14.39.100.106|64.211.176.37|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
112.70.192.152|199.182.166.52|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
17.253.47.152|17.253.47.152|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
163.199.72.62|163.199.72.62|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
107.16.30.19|107.16.30.19|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
109.171.168.81|254.220.214.179|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
143.90.172.236|92.204.84.224|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
166.60.40.25|52.221.166.171|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
74.75.194.198|119.166.78.150|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
199.67.47.179|169.176.47.120|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
139.248.40.61|178.26.208.233|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
224.247.181.142|224.247.181.142|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
10.69.5.123|10.69.5.123|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
84.215.202.96|213.86.113.230|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
1.74.213.127|88.141.105.250|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
103.14.156.145|103.14.156.145|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
4.129.119.109|4.129.119.109|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
73.14.145.249|73.14.145.249|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
172.19.57.147|210.17.100.73|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
106.102.15.131|165.172.227.220|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
9.122.77.111|9.122.77.111|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
198.139.165.167|198.139.165.167|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
151.221.105.115|151.221.105.115|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
212.75.119.33|187.23.188.248|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
78.164.250.232|16.1.169.1|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
189.148.13.29|107.58.137.177|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
168.207.99.227|250.114.101.65|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
109.104.182.93|189.195.7.228|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
89.105.245.115|176.25.193.103|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
21.7.234.36|21.7.234.36|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
157.8.126.13|236.164.227.208|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
38.123.235.241|196.237.56.118|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
134.248.225.95|230.178.252.225|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
75.113.131.130|75.113.131.130|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
192.240.130.136|45.109.148.46|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
109.121.35.243|109.121.35.243|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
82.38.41.255|82.38.41.255|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
205.248.43.109|209.49.99.57|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
223.110.107.233|223.110.107.233|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
40.91.162.205|183.17.71.162|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
118.109.93.209|118.109.93.209|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
184.141.11.238|148.60.248.0|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
63.42.43.217|63.42.43.217|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
172.154.58.207|172.154.58.207|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
102.208.182.98|26.203.38.178|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
203.253.133.24|203.253.133.24|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
69.119.128.48|69.119.128.48|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
220.131.135.212|46.198.165.218|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
252.244.85.109|136.33.84.155|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
235.228.7.31|177.210.45.137|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
138.171.109.56|206.93.62.244|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
42.100.122.245|6.53.102.244|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
67.223.183.217|82.240.43.107|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
190.81.56.104|190.81.56.104|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
12.196.216.59|211.19.229.53|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
19.130.176.128|110.251.77.68|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
222.57.97.86|222.57.97.86|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
55.255.113.207|52.226.29.165|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
96.67.80.152|96.67.80.152|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
22.145.17.242|22.145.17.242|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
26.213.219.253|26.213.219.253|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
81.241.84.13|81.241.84.13|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
97.209.244.142|210.45.97.216|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
152.196.228.107|71.175.186.216|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
80.89.95.103|80.89.95.103|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
29.29.30.228|29.29.30.228|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
232.72.181.7|47.81.120.43|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
53.44.103.9|53.44.103.9|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
187.104.19.139|127.246.203.18|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
80.141.189.160|116.11.148.234|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
190.154.118.210|223.6.44.77|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
3.25.108.125|19.120.5.109|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
64.55.157.64|64.55.157.64|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
73.183.42.103|176.76.115.9|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
36.74.191.44|36.74.191.44|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
145.117.229.25|158.27.118.223|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
54.27.132.143|54.27.132.143|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
210.65.236.95|191.237.119.158|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
255.120.253.134|226.139.67.108|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
65.239.231.69|60.227.153.155|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
126.206.7.112|99.169.114.184|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
204.218.244.250|204.218.244.250|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
209.37.126.136|111.178.180.184|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
52.161.231.108|205.14.32.146|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
117.15.7.193|171.208.184.246|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
82.99.235.38|82.99.235.38|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
105.43.248.6|208.41.221.113|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
48.162.196.214|48.162.196.214|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
157.150.243.88|157.150.243.88|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
138.189.159.15|215.23.48.165|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
242.109.83.212|147.129.27.233|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
227.246.17.120|60.79.175.42|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
99.191.180.9|61.56.215.139|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
139.77.74.42|160.161.72.113|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
34.118.147.198|212.204.152.178|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
216.154.109.148|66.34.45.46|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
91.53.53.78|91.53.53.78|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
133.160.253.128|97.136.87.46|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
180.35.35.214|180.35.35.214|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
159.129.28.97|159.129.28.97|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
93.38.141.107|132.72.117.131|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
166.188.45.182|166.188.45.182|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
210.70.22.17|210.70.22.17|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
234.237.252.47|234.237.252.47|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
204.209.56.185|11.45.251.120|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
201.4.175.72|201.4.175.72|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
114.54.203.202|210.160.193.160|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
98.224.105.4|98.224.105.4|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
184.174.5.84|184.174.5.84|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
141.67.227.88|70.87.211.144|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
177.19.229.127|15.126.231.69|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
177.101.221.140|177.101.221.140|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
150.234.241.96|150.234.241.96|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
148.24.138.54|153.220.7.124|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
42.179.85.206|207.224.67.223|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
62.97.153.177|62.97.153.177|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
49.161.46.210|145.35.116.177|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
109.227.245.178|109.227.245.178|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
121.64.178.94|121.64.178.94|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
158.51.38.97|143.187.213.125|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
198.30.93.246|173.238.69.57|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
161.185.134.218|61.105.111.80|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
46.196.132.106|46.196.132.106|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
105.124.98.224|105.124.98.224|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
209.228.49.105|209.228.49.105|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
252.69.146.44|252.69.146.44|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
99.1.29.206|99.1.29.206|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
6.22.208.43|69.111.166.64|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
246.141.248.29|110.50.173.212|EU|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
176.138.123.197|222.248.92.91|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
252.33.158.155|252.33.158.155|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
9.95.179.72|174.131.21.56|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
6.216.123.2|6.216.123.2|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
66.179.210.74|126.131.141.210|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
241.121.213.162|30.234.109.86|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
46.219.37.101|46.219.37.101|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
112.207.152.254|112.207.152.254|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
168.43.224.113|168.43.224.113|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
185.94.26.247|185.94.26.247|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
177.16.19.215|62.24.216.170|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
42.0.87.198|215.147.113.48|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
220.222.33.64|218.89.192.160|EU|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
253.207.196.164|162.86.47.118|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
130.168.238.217|130.168.238.217|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
150.247.87.65|150.247.87.65|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
88.100.95.121|88.100.95.121|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
234.59.132.63|234.59.132.63|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
180.40.152.122|9.208.10.169|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
15.186.81.215|15.186.81.215|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
190.151.216.148|190.151.216.148|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
73.249.161.198|73.249.161.198|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
129.129.89.201|27.189.251.55|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
62.175.97.115|5.33.53.117|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
73.150.33.38|73.150.33.38|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
131.207.254.133|131.207.254.133|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
173.6.152.188|173.6.152.188|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
86.56.250.239|86.56.250.239|AS|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
53.92.5.180|53.92.5.180|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
24.247.192.60|24.247.192.60|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
58.243.46.171|110.105.166.8|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
6.253.102.101|6.253.102.101|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
189.180.45.145|189.180.45.145|NA|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
169.104.134.156|113.115.89.207|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
96.147.238.151|96.147.238.151|AS|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
199.33.134.102|199.33.134.102|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
254.20.160.10|121.49.73.54|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
10.21.152.39|10.21.152.39|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
191.196.29.204|191.196.29.204|EU|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
106.241.52.93|30.180.112.200|EU|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
236.48.13.154|50.241.94.211|NA|越南|VN|北宁省|16000|FPT Telecom|+0700|越南|VN|AS18403
160.82.125.147|4.146.83.65|EU|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
108.73.116.154|52.6.224.35|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
166.109.16.214|61.217.105.184|AS|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
129.29.21.85|151.110.43.68|AS|美国|US|德克萨斯州|75001|AT&T Services Inc.|-0500|美国|US|AS7018
55.226.16.254|55.226.16.254|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
127.126.222.107|127.126.222.107|NA|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
89.129.135.160|89.129.135.160|AS|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
248.107.10.159|248.107.10.159|EU|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
78.209.100.64|78.209.100.64|AS|巴西|BR|帕拉州|66000|Telefonica Brasil S.A|-0300|巴西|BR|AS26599
126.127.139.115|31.83.152.194|NA|中国|CN|广东|440000|中国电信|+0800|中国|CN|AS141748
85.1.187.5|85.1.187.5|NA|瑞典|SE|哈兰省|31000|Telia Network Services|+0200|瑞典|SE|AS3301
232.40.155.217|232.40.155.217|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
134.53.161.209|134.53.161.209|NA|意大利|IT|伦巴第|20100|Fastweb SpA|+0100|意大利|IT|AS12874
